O_per,NF_per,NM_per,valency_NF,valency_NM,automic_mass,automic_vol,A_number,automic_radius,vdwall_radius,covalent_radius,element_dipole_polarizability,others,pH,Temp (Celsius),f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,rate (gm/m2/day)
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,3,25,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.009803412
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,3,50,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.041979959
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,3,70,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.512009899
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,3,90,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.977914642
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,4,25,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.002399895
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,4,50,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.013103571
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,4,70,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.061635315
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,4,90,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.206987888
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,5.6,25,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.009196765
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,5.6,50,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.026692459
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,5.6,70,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.140014081
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,5.6,90,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.875997979
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,8,25,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.020795852
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,8,50,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.040524006
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,8,70,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.504730138
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,8,90,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,1.339476134
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,25,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.02839107
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,50,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,0.378547603
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,70,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,1.960682458
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,7.423822,9.232135,-2.8983066,14.928879,10.294925,20.015524,7.526882,2.3633347,4.4012594,1.4407533,7.64374968
0.617492872,0.287378522,0.095128606,339.8,36.76,6424.579978,2571.21142,3171.3,644.6372,582.2759,285.0435,9630.384,0,10,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,17.01037627
0.618538161,0.287399415,0.094062424,340.16,36.56,6483.328659,2586.886574,3198.42,648.2378,585.2593,286.5337,9680.293,0,10,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,19.99507853
0.619562911,0.287351096,0.093085993,340.42,36.38,6541.201776,2602.370207,3225.14,651.7714,588.1843,288.0111,9732.25,0,10,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,22.0091459
0.621491964,0.287299112,0.091208923,340.98,36.04,6654.852458,2632.617897,3277.6,658.6634,593.8932,290.8912,9834.148,0,10,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,32.03095104
0.626896913,0.287226002,0.085877086,342.68,35,6984.414686,2720.171894,3429.68,678.643,610.4384,299.2198,10124.474,0,10,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,71.09900496
0.631687534,0.287143544,0.081168923,344.24,34.02,7294.650541,2802.627183,3572.82,697.4697,626.0326,307.0729,10399.495,0,10,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,67.9444416
0.617492872,0.287378522,0.095128606,339.8,36.76,6424.579978,2571.21142,3171.3,644.6372,582.2759,285.0435,9630.384,0,2,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,0.859011869
0.626896913,0.287226002,0.085877086,342.68,35,6984.414686,2720.171894,3429.68,678.643,610.4384,299.2198,10124.474,0,2,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,6.406190208
0.590909091,0.287878788,0.121212121,346,44,6188.473694,2518.467143,3060,636.47,580.74,285.15,10506.2,0,6.9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,36.88412544
0.590909091,0.287878788,0.121212121,344,44,6251.612694,2525.445084,3086,636.84,580.87,285.53,10580.9,0,6.9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,14.9963089
0.591044776,0.289552239,0.119402985,348,44,6384.368694,2564.653908,3146,646.44,589.4,289.5,10712.5,0,6.9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,5.09583312
0.591044776,0.289552239,0.119402985,344,44,6510.646694,2578.60979,3198,647.18,589.66,290.26,10861.9,0,6.9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,1.300650739
0.590909091,0.287878788,0.121212121,334,44,6567.307694,2560.334789,3216,638.69,581.52,287.43,10954.4,0,6.9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,0.190001778
0.587349398,0.286144578,0.126506024,328,46,6705.015233,2589.327835,3272,643.39,585.96,290.67,11395.6,0,6.9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,0.09099702
0.606493893,0.308906762,0.084599345,378.8,28.4,6200.820348,2497.062483,3069,642.92,585.23,281.42,8962.97,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,14.00140814
0.620999103,0.297636853,0.081364044,363.4,27.2,6364.70524,2568.315068,3148.2,657.292,595.106,287.974,9129.75,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,2.596448304
0.616891065,0.287025704,0.096083231,342.6,37.2,6328.052894,2565.356662,3131.6,645.452,583.406,285.136,9568.14,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,9.900475776
0.617484663,0.287730061,0.094785276,339.8,36.6,6422.354478,2568.787391,3169.8,644.082,581.772,284.736,9610.9,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,8.201864736
0.621556886,0.298203593,0.080239521,360.8,26.8,6476.936725,2577.16067,3194.8,656.974,594.382,288.088,9201.38,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,2.20091459
0.602439024,0.297560976,0.1,356.4,38.8,6171.742217,2498.506578,3056,631.648,573.888,278.964,9441.72,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,52.1716248
0.603664122,0.298320611,0.098015267,353.8,38,6282.364155,2506.336161,3101.8,631.259,572.999,278.912,9476.82,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,56.29682304
0.60794814,0.326662909,0.065388952,408.2,23.2,6282.363447,2575.559602,3104.8,674.977,613.946,289.121,8310.2,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,197.0388806
0.540532631,0.247585601,0.211881768,297,72.4,6280.280596,2644.332054,3085.8,663.831,615.3,313.883,15218.45,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,47370.00082
0.557977596,0.25491977,0.187102634,306.8,61.8,6215.890442,2560.737768,3063,641.447,591.842,300.271,13668.31,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,2070.000211
0.612023768,0.19328906,0.194687172,221.2,69.6,6345.827295,2583.285183,3139.8,606.429,543.999,287.132,13176.5075,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,6.090733872
0.6565762,0.169102296,0.174321503,194.4,62.4,6769.583703,2769.067874,3344,649.577,575.361,304.696,13269.7175,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,7.40109096
0.594518623,0.201686578,0.2037948,229.6,73.4,6234.057326,2512.250614,3087.2,588.132,531.712,280.412,13127.16,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,5.993670384
0.573239907,0.193860527,0.232899566,232.4,69.8,6357.397827,2568.002818,3135,618.602,566.984,301.208,15231.77,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,1.201160664
0.666666667,0.25,0.083333333,300,25,6555.457695,2562.6434,3250,632,564.25,283.25,9370,0,9,90,10.623368,11.0444,15.818858,12.863372,5.622841,14.331827,16.878689,10.927292,9.049422,10.516188,0.25964483
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,11.16230112
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,10.79831304
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,13.00650739
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,27.66309408
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,14.68085256
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,16.67065406
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,16.69491994
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,10.7497813
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,16.79198342
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,6.017936256
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,5.120098992
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,5.969404512
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,7.2797616
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,7.012837008
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,10.3291645,6.4283395,14.792369,2.6976113,7.3012705,2.221184,1.6705205,4.275882,21.575737,4.844938,6.066468
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.010372,30.695684,20.650635,8.897974,-0.42428768,28.463947,9.261177,12.532349,2.4647398,9.175262,13.7830153
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.010372,30.695684,20.650635,8.897974,-0.42428768,28.463947,9.261177,12.532349,2.4647398,9.175262,14.60805494
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.010372,30.695684,20.650635,8.897974,-0.42428768,28.463947,9.261177,12.532349,2.4647398,9.175262,15.09337238
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.010372,30.695684,20.650635,8.897974,-0.42428768,28.463947,9.261177,12.532349,2.4647398,9.175262,16.03974139
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.010372,30.695684,20.650635,8.897974,-0.42428768,28.463947,9.261177,12.532349,2.4647398,9.175262,16.13680488
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.010372,30.695684,20.650635,8.897974,-0.42428768,28.463947,9.261177,12.532349,2.4647398,9.175262,16.79198342
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,14.010372,30.695684,20.650635,8.897974,-0.42428768,28.463947,9.261177,12.532349,2.4647398,9.175262,6.017936256
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,14.010372,30.695684,20.650635,8.897974,-0.42428768,28.463947,9.261177,12.532349,2.4647398,9.175262,5.653948176
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,14.010372,30.695684,20.650635,8.897974,-0.42428768,28.463947,9.261177,12.532349,2.4647398,9.175262,6.478987824
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,14.010372,30.695684,20.650635,8.897974,-0.42428768,28.463947,9.261177,12.532349,2.4647398,9.175262,7.934940144
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,14.010372,30.695684,20.650635,8.897974,-0.42428768,28.463947,9.261177,12.532349,2.4647398,9.175262,7.449622704
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.08169,2.2812445,7.326262,7.9718223,4.0412354,10.925396,17.78024,1.7641146,26.858923,7.1795597,5.023035504
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.08169,2.2812445,7.326262,7.9718223,4.0412354,10.925396,17.78024,1.7641146,26.858923,7.1795597,5.751011664
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.08169,2.2812445,7.326262,7.9718223,4.0412354,10.925396,17.78024,1.7641146,26.858923,7.1795597,5.920872768
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.08169,2.2812445,7.326262,7.9718223,4.0412354,10.925396,17.78024,1.7641146,26.858923,7.1795597,6.18779736
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.08169,2.2812445,7.326262,7.9718223,4.0412354,10.925396,17.78024,1.7641146,26.858923,7.1795597,6.770178288
0.617512634,0.287388212,0.095099154,339.6148655,36.75007677,6431.140974,2572.020281,3174.015679,644.7098935,582.3175898,285.0913115,9637.108881,0,10,90,14.08169,2.2812445,7.326262,7.9718223,4.0412354,10.925396,17.78024,1.7641146,26.858923,7.1795597,7.837876656
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,14.08169,2.2812445,7.326262,7.9718223,4.0412354,10.925396,17.78024,1.7641146,26.858923,7.1795597,4.464920448
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,14.08169,2.2812445,7.326262,7.9718223,4.0412354,10.925396,17.78024,1.7641146,26.858923,7.1795597,3.979603008
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,14.08169,2.2812445,7.326262,7.9718223,4.0412354,10.925396,17.78024,1.7641146,26.858923,7.1795597,3.057499872
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,14.08169,2.2812445,7.326262,7.9718223,4.0412354,10.925396,17.78024,1.7641146,26.858923,7.1795597,3.688412544
0.605648328,0.251448938,0.142902734,285.8766245,56.38784264,5884.964396,2319.494598,2925.585076,558.4084038,502.2173417,255.6987629,9639.896561,0,10,90,14.08169,2.2812445,7.326262,7.9718223,4.0412354,10.925396,17.78024,1.7641146,26.858923,7.1795597,3.712678416
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,9,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.000985194
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,10,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.002089292
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,11,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.013491825
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,12,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.06454722
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,9,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.005726746
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,10,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.01781115
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,11,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.133947613
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,12,40,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.414946411
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,9,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.110895035
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,10,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.192913682
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,11,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.888130915
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,12,70,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,1.800527702
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,9,90,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.349428557
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,10,90,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.662458306
0.617599377,0.250081058,0.132319564,289.18,46.64,6287.318462,2552.947154,3082.56,627.5373,559.5486,282.5657,11422.60025,1.29,11,90,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,3.348690336
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,9,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.003858274
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,10,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.008590119
0.617490191,0.287395782,0.095114026,339.66,36.76,6431.590048,2572.231523,3174.24,644.7665,582.3729,285.1174,9638.423,0,11,23,11.177767,-5.496496,23.767889,13.830687,-18.680714,8.916791,26.60407,-1.6719652,-4.0148907,-0.23032211,0.017689821
